year,state,month,number,date,sigla,Longitude,Latitude
2017,Pará,Junho,679.0,2017-01-01,PA,-4.239015,-52.218322
1998,Pará,Julho,638.0,1998-01-01,PA,-4.239015,-52.218322
1999,Pará,Julho,982.0,1999-01-01,PA,-4.239015,-52.218322
2000,Pará,Julho,426.0,2000-01-01,PA,-4.239015,-52.218322
2001,Pará,Julho,708.0,2001-01-01,PA,-4.239015,-52.218322
2002,Pará,Julho,772.0,2002-01-01,PA,-4.239015,-52.218322
2003,Pará,Julho,1.571,2003-01-01,PA,-4.239015,-52.218322
2004,Pará,Julho,4.436,2004-01-01,PA,-4.239015,-52.218322
2005,Pará,Julho,4.364,2005-01-01,PA,-4.239015,-52.218322
2006,Pará,Julho,615.0,2006-01-01,PA,-4.239015,-52.218322
2007,Pará,Julho,476.0,2007-01-01,PA,-4.239015,-52.218322
2008,Pará,Julho,971.0,2008-01-01,PA,-4.239015,-52.218322
2009,Pará,Julho,397.0,2009-01-01,PA,-4.239015,-52.218322
2010,Pará,Julho,1.432,2010-01-01,PA,-4.239015,-52.218322
2011,Pará,Julho,632.0,2011-01-01,PA,-4.239015,-52.218322
2012,Pará,Julho,661.0,2012-01-01,PA,-4.239015,-52.218322
2013,Pará,Julho,447.0,2013-01-01,PA,-4.239015,-52.218322
2014,Pará,Julho,825.0,2014-01-01,PA,-4.239015,-52.218322
2015,Pará,Julho,906.0,2015-01-01,PA,-4.239015,-52.218322
2016,Pará,Julho,1.579,2016-01-01,PA,-4.239015,-52.218322
2017,Pará,Julho,4.985,2017-01-01,PA,-4.239015,-52.218322
1998,Pará,Agosto,6.815,1998-01-01,PA,-4.239015,-52.218322
1999,Pará,Agosto,6.178,1999-01-01,PA,-4.239015,-52.218322
2000,Pará,Agosto,5.484,2000-01-01,PA,-4.239015,-52.218322
2001,Pará,Agosto,9.043,2001-01-01,PA,-4.239015,-52.218322
2002,Pará,Agosto,15.664,2002-01-01,PA,-4.239015,-52.218322
2003,Pará,Agosto,6.255,2003-01-01,PA,-4.239015,-52.218322
2004,Pará,Agosto,12.812,2004-01-01,PA,-4.239015,-52.218322
2005,Pará,Agosto,13.055,2005-01-01,PA,-4.239015,-52.218322
2006,Pará,Agosto,7.575,2006-01-01,PA,-4.239015,-52.218322
2007,Pará,Agosto,14.352,2007-01-01,PA,-4.239015,-52.218322
2008,Pará,Agosto,4.435,2008-01-01,PA,-4.239015,-52.218322
2009,Pará,Agosto,3.859,2009-01-01,PA,-4.239015,-52.218322
2010,Pará,Agosto,18.13,2010-01-01,PA,-4.239015,-52.218322
2011,Pará,Agosto,2.195,2011-01-01,PA,-4.239015,-52.218322
2012,Pará,Agosto,6.964,2012-01-01,PA,-4.239015,-52.218322
2013,Pará,Agosto,2.161,2013-01-01,PA,-4.239015,-52.218322
2014,Pará,Agosto,8.555,2014-01-01,PA,-4.239015,-52.218322
2015,Pará,Agosto,7.913,2015-01-01,PA,-4.239015,-52.218322
2016,Pará,Agosto,4.863,2016-01-01,PA,-4.239015,-52.218322
2017,Pará,Agosto,11.962,2017-01-01,PA,-4.239015,-52.218322
1998,Pará,Setembro,6.237,1998-01-01,PA,-4.239015,-52.218322
1999,Pará,Setembro,4.419,1999-01-01,PA,-4.239015,-52.218322
2000,Pará,Setembro,2.569,2000-01-01,PA,-4.239015,-52.218322
2001,Pará,Setembro,6.139,2001-01-01,PA,-4.239015,-52.218322
2002,Pará,Setembro,5.609,2002-01-01,PA,-4.239015,-52.218322
2003,Pará,Setembro,8.447,2003-01-01,PA,-4.239015,-52.218322
2004,Pará,Setembro,9.471,2004-01-01,PA,-4.239015,-52.218322
2005,Pará,Setembro,9.032,2005-01-01,PA,-4.239015,-52.218322
2006,Pará,Setembro,8.372,2006-01-01,PA,-4.239015,-52.218322
2007,Pará,Setembro,14.59,2007-01-01,PA,-4.239015,-52.218322
2008,Pará,Setembro,6.294,2008-01-01,PA,-4.239015,-52.218322
2009,Pará,Setembro,6.051,2009-01-01,PA,-4.239015,-52.218322
2010,Pará,Setembro,10.81,2010-01-01,PA,-4.239015,-52.218322
2011,Pará,Setembro,5.185,2011-01-01,PA,-4.239015,-52.218322
2012,Pará,Setembro,6.87,2012-01-01,PA,-4.239015,-52.218322
2013,Pará,Setembro,3.36,2013-01-01,PA,-4.239015,-52.218322
2014,Pará,Setembro,6.787,2014-01-01,PA,-4.239015,-52.218322
2015,Pará,Setembro,11.068,2015-01-01,PA,-4.239015,-52.218322
2016,Pará,Setembro,3.953,2016-01-01,PA,-4.239015,-52.218322
2017,Pará,Setembro,25.004,2017-01-01,PA,-4.239015,-52.218322
1998,Pará,Outubro,3.665,1998-01-01,PA,-4.239015,-52.218322
1999,Pará,Outubro,5.026,1999-01-01,PA,-4.239015,-52.218322
2000,Pará,Outubro,4.313,2000-01-01,PA,-4.239015,-52.218322
2001,Pará,Outubro,5.096,2001-01-01,PA,-4.239015,-52.218322
2002,Pará,Outubro,5.189,2002-01-01,PA,-4.239015,-52.218322
2003,Pará,Outubro,3.803,2003-01-01,PA,-4.239015,-52.218322
2004,Pará,Outubro,4.726,2004-01-01,PA,-4.239015,-52.218322
2005,Pará,Outubro,5.083,2005-01-01,PA,-4.239015,-52.218322
2006,Pará,Outubro,5.964,2006-01-01,PA,-4.239015,-52.218322
2007,Pará,Outubro,2.504,2007-01-01,PA,-4.239015,-52.218322
2008,Pará,Outubro,6.653,2008-01-01,PA,-4.239015,-52.218322
2009,Pará,Outubro,6.342,2009-01-01,PA,-4.239015,-52.218322
2010,Pará,Outubro,3.843,2010-01-01,PA,-4.239015,-52.218322
2011,Pará,Outubro,3.141,2011-01-01,PA,-4.239015,-52.218322
2012,Pará,Outubro,3.714,2012-01-01,PA,-4.239015,-52.218322
2013,Pará,Outubro,4.921,2013-01-01,PA,-4.239015,-52.218322
2014,Pará,Outubro,6.448,2014-01-01,PA,-4.239015,-52.218322
2015,Pará,Outubro,7.781,2015-01-01,PA,-4.239015,-52.218322
2016,Pará,Outubro,5.281,2016-01-01,PA,-4.239015,-52.218322
2017,Pará,Outubro,7.628,2017-01-01,PA,-4.239015,-52.218322
1998,Pará,Novembro,1.861,1998-01-01,PA,-4.239015,-52.218322
1999,Pará,Novembro,2.682,1999-01-01,PA,-4.239015,-52.218322
2000,Pará,Novembro,3.366,2000-01-01,PA,-4.239015,-52.218322
2001,Pará,Novembro,4.938,2001-01-01,PA,-4.239015,-52.218322
2002,Pará,Novembro,7.996,2002-01-01,PA,-4.239015,-52.218322
2003,Pará,Novembro,6.195,2003-01-01,PA,-4.239015,-52.218322
2004,Pará,Novembro,9.842,2004-01-01,PA,-4.239015,-52.218322
2005,Pará,Novembro,4.968,2005-01-01,PA,-4.239015,-52.218322
2006,Pará,Novembro,2.883,2006-01-01,PA,-4.239015,-52.218322
2007,Pará,Novembro,2.89,2007-01-01,PA,-4.239015,-52.218322
2008,Pará,Novembro,2.403,2008-01-01,PA,-4.239015,-52.218322
2009,Pará,Novembro,10.012,2009-01-01,PA,-4.239015,-52.218322
2010,Pará,Novembro,4.417,2010-01-01,PA,-4.239015,-52.218322
2011,Pará,Novembro,3.043,2011-01-01,PA,-4.239015,-52.218322
2012,Pará,Novembro,6.156,2012-01-01,PA,-4.239015,-52.218322
2013,Pará,Novembro,3.688,2013-01-01,PA,-4.239015,-52.218322
2014,Pará,Novembro,7.767,2014-01-01,PA,-4.239015,-52.218322
2015,Pará,Novembro,9.643,2015-01-01,PA,-4.239015,-52.218322
2016,Pará,Novembro,7.879,2016-01-01,PA,-4.239015,-52.218322
2017,Pará,Novembro,9.079,2017-01-01,PA,-4.239015,-52.218322
1998,Pará,Dezembro,1.008,1998-01-01,PA,-4.239015,-52.218322
1999,Pará,Dezembro,766.0,1999-01-01,PA,-4.239015,-52.218322
2000,Pará,Dezembro,1.698,2000-01-01,PA,-4.239015,-52.218322
2001,Pará,Dezembro,2.564,2001-01-01,PA,-4.239015,-52.218322
2002,Pará,Dezembro,3.118,2002-01-01,PA,-4.239015,-52.218322
2003,Pará,Dezembro,4.787,2003-01-01,PA,-4.239015,-52.218322
2004,Pará,Dezembro,5.508,2004-01-01,PA,-4.239015,-52.218322
2005,Pará,Dezembro,1.495,2005-01-01,PA,-4.239015,-52.218322
2006,Pará,Dezembro,1.417,2006-01-01,PA,-4.239015,-52.218322
2007,Pará,Dezembro,689.0,2007-01-01,PA,-4.239015,-52.218322
2008,Pará,Dezembro,684.0,2008-01-01,PA,-4.239015,-52.218322
2009,Pará,Dezembro,2.832,2009-01-01,PA,-4.239015,-52.218322
2010,Pará,Dezembro,1.612,2010-01-01,PA,-4.239015,-52.218322
2011,Pará,Dezembro,3.218,2011-01-01,PA,-4.239015,-52.218322
2012,Pará,Dezembro,1.812,2012-01-01,PA,-4.239015,-52.218322
2013,Pará,Dezembro,5.514,2013-01-01,PA,-4.239015,-52.218322
2014,Pará,Dezembro,4.828,2014-01-01,PA,-4.239015,-52.218322
2015,Pará,Dezembro,6.61,2015-01-01,PA,-4.239015,-52.218322
2016,Pará,Dezembro,3.3,2016-01-01,PA,-4.239015,-52.218322
1998,Paraíba,Janeiro,0.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Janeiro,26.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Janeiro,0.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Janeiro,11.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Janeiro,5.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Janeiro,70.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Janeiro,33.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Janeiro,178.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Janeiro,83.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Janeiro,69.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Janeiro,77.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Janeiro,115.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Janeiro,46.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Janeiro,11.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Janeiro,61.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Janeiro,38.0,2013-01-01,PB,-6.950165,-35.588089
2014,Paraíba,Janeiro,75.0,2014-01-01,PB,-6.950165,-35.588089
2015,Paraíba,Janeiro,42.0,2015-01-01,PB,-6.950165,-35.588089
2016,Paraíba,Janeiro,18.0,2016-01-01,PB,-6.950165,-35.588089
2017,Paraíba,Janeiro,23.0,2017-01-01,PB,-6.950165,-35.588089
1998,Paraíba,Fevereiro,0.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Fevereiro,2.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Fevereiro,11.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Fevereiro,6.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Fevereiro,18.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Fevereiro,3.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Fevereiro,3.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Fevereiro,15.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Fevereiro,7.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Fevereiro,7.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Fevereiro,20.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Fevereiro,9.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Fevereiro,15.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Fevereiro,5.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Fevereiro,15.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Fevereiro,9.0,2013-01-01,PB,-6.950165,-35.588089
2014,Paraíba,Fevereiro,6.0,2014-01-01,PB,-6.950165,-35.588089
2015,Paraíba,Fevereiro,15.0,2015-01-01,PB,-6.950165,-35.588089
2016,Paraíba,Fevereiro,4.0,2016-01-01,PB,-6.950165,-35.588089
2017,Paraíba,Fevereiro,8.0,2017-01-01,PB,-6.950165,-35.588089
1998,Paraíba,Março,0.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Março,1.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Março,5.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Março,0.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Março,3.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Março,0.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Março,3.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Março,13.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Março,4.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Março,1.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Março,8.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Março,2.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Março,16.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Março,6.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Março,4.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Março,3.0,2013-01-01,PB,-6.950165,-35.588089
2014,Paraíba,Março,18.0,2014-01-01,PB,-6.950165,-35.588089
2015,Paraíba,Março,7.0,2015-01-01,PB,-6.950165,-35.588089
2016,Paraíba,Março,1.0,2016-01-01,PB,-6.950165,-35.588089
2017,Paraíba,Março,2.0,2017-01-01,PB,-6.950165,-35.588089
1998,Paraíba,Abril,0.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Abril,3.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Abril,1.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Abril,0.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Abril,1.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Abril,0.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Abril,3.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Abril,2.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Abril,0.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Abril,0.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Abril,0.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Abril,1.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Abril,2.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Abril,2.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Abril,13.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Abril,6.0,2013-01-01,PB,-6.950165,-35.588089
2014,Paraíba,Abril,8.0,2014-01-01,PB,-6.950165,-35.588089
2015,Paraíba,Abril,11.0,2015-01-01,PB,-6.950165,-35.588089
2016,Paraíba,Abril,1.0,2016-01-01,PB,-6.950165,-35.588089
2017,Paraíba,Abril,1.0,2017-01-01,PB,-6.950165,-35.588089
1998,Paraíba,Maio,0.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Maio,0.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Maio,0.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Maio,4.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Maio,1.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Maio,0.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Maio,1.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Maio,0.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Maio,0.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Maio,0.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Maio,0.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Maio,0.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Maio,10.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Maio,0.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Maio,10.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Maio,3.0,2013-01-01,PB,-6.950165,-35.588089
2014,Paraíba,Maio,1.0,2014-01-01,PB,-6.950165,-35.588089
2015,Paraíba,Maio,6.0,2015-01-01,PB,-6.950165,-35.588089
2016,Paraíba,Maio,1.0,2016-01-01,PB,-6.950165,-35.588089
2017,Paraíba,Maio,1.0,2017-01-01,PB,-6.950165,-35.588089
1998,Paraíba,Junho,3.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Junho,1.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Junho,2.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Junho,0.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Junho,1.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Junho,0.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Junho,0.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Junho,0.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Junho,0.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Junho,0.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Junho,0.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Junho,0.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Junho,3.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Junho,2.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Junho,5.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Junho,3.0,2013-01-01,PB,-6.950165,-35.588089
2014,Paraíba,Junho,1.0,2014-01-01,PB,-6.950165,-35.588089
2015,Paraíba,Junho,0.0,2015-01-01,PB,-6.950165,-35.588089
2016,Paraíba,Junho,4.0,2016-01-01,PB,-6.950165,-35.588089
2017,Paraíba,Junho,0.0,2017-01-01,PB,-6.950165,-35.588089
1998,Paraíba,Julho,0.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Julho,1.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Julho,0.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Julho,8.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Julho,8.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Julho,6.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Julho,1.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Julho,0.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Julho,1.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Julho,1.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Julho,0.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Julho,3.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Julho,7.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Julho,6.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Julho,5.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Julho,1.0,2013-01-01,PB,-6.950165,-35.588089
2014,Paraíba,Julho,9.0,2014-01-01,PB,-6.950165,-35.588089
2015,Paraíba,Julho,3.0,2015-01-01,PB,-6.950165,-35.588089
2016,Paraíba,Julho,22.0,2016-01-01,PB,-6.950165,-35.588089
2017,Paraíba,Julho,2.0,2017-01-01,PB,-6.950165,-35.588089
1998,Paraíba,Agosto,3.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Agosto,4.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Agosto,7.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Agosto,34.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Agosto,38.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Agosto,14.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Agosto,18.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Agosto,0.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Agosto,3.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Agosto,8.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Agosto,1.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Agosto,4.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Agosto,9.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Agosto,12.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Agosto,13.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Agosto,3.0,2013-01-01,PB,-6.950165,-35.588089
2014,Paraíba,Agosto,30.0,2014-01-01,PB,-6.950165,-35.588089
2015,Paraíba,Agosto,5.0,2015-01-01,PB,-6.950165,-35.588089
2016,Paraíba,Agosto,50.0,2016-01-01,PB,-6.950165,-35.588089
2017,Paraíba,Agosto,3.0,2017-01-01,PB,-6.950165,-35.588089
1998,Paraíba,Setembro,50.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Setembro,14.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Setembro,9.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Setembro,98.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Setembro,63.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Setembro,81.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Setembro,34.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Setembro,13.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Setembro,27.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Setembro,22.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Setembro,21.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Setembro,28.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Setembro,37.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Setembro,55.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Setembro,71.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Setembro,25.0,2013-01-01,PB,-6.950165,-35.588089
2014,Paraíba,Setembro,51.0,2014-01-01,PB,-6.950165,-35.588089
2015,Paraíba,Setembro,48.0,2015-01-01,PB,-6.950165,-35.588089
2016,Paraíba,Setembro,131.0,2016-01-01,PB,-6.950165,-35.588089
2017,Paraíba,Setembro,30.0,2017-01-01,PB,-6.950165,-35.588089
1998,Paraíba,Outubro,179.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Outubro,48.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Outubro,125.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Outubro,279.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Outubro,193.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Outubro,381.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Outubro,190.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Outubro,155.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Outubro,135.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Outubro,111.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Outubro,80.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Outubro,117.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Outubro,150.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Outubro,200.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Outubro,136.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Outubro,58.0,2013-01-01,PB,-6.950165,-35.588089
2014,Paraíba,Outubro,70.0,2014-01-01,PB,-6.950165,-35.588089
2015,Paraíba,Outubro,121.0,2015-01-01,PB,-6.950165,-35.588089
2016,Paraíba,Outubro,304.0,2016-01-01,PB,-6.950165,-35.588089
2017,Paraíba,Outubro,123.0,2017-01-01,PB,-6.950165,-35.588089
1998,Paraíba,Novembro,46.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Novembro,38.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Novembro,65.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Novembro,294.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Novembro,238.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Novembro,538.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Novembro,331.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Novembro,280.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Novembro,215.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Novembro,256.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Novembro,175.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Novembro,428.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Novembro,451.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Novembro,359.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Novembro,130.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Novembro,95.0,2013-01-01,PB,-6.950165,-35.588089
2014,Paraíba,Novembro,111.0,2014-01-01,PB,-6.950165,-35.588089
2015,Paraíba,Novembro,206.0,2015-01-01,PB,-6.950165,-35.588089
2016,Paraíba,Novembro,132.0,2016-01-01,PB,-6.950165,-35.588089
2017,Paraíba,Novembro,101.0,2017-01-01,PB,-6.950165,-35.588089
1998,Paraíba,Dezembro,51.0,1998-01-01,PB,-6.950165,-35.588089
1999,Paraíba,Dezembro,40.0,1999-01-01,PB,-6.950165,-35.588089
2000,Paraíba,Dezembro,34.0,2000-01-01,PB,-6.950165,-35.588089
2001,Paraíba,Dezembro,70.0,2001-01-01,PB,-6.950165,-35.588089
2002,Paraíba,Dezembro,163.0,2002-01-01,PB,-6.950165,-35.588089
2003,Paraíba,Dezembro,288.0,2003-01-01,PB,-6.950165,-35.588089
2004,Paraíba,Dezembro,351.0,2004-01-01,PB,-6.950165,-35.588089
2005,Paraíba,Dezembro,159.0,2005-01-01,PB,-6.950165,-35.588089
2006,Paraíba,Dezembro,196.0,2006-01-01,PB,-6.950165,-35.588089
2007,Paraíba,Dezembro,133.0,2007-01-01,PB,-6.950165,-35.588089
2008,Paraíba,Dezembro,187.0,2008-01-01,PB,-6.950165,-35.588089
2009,Paraíba,Dezembro,270.0,2009-01-01,PB,-6.950165,-35.588089
2010,Paraíba,Dezembro,65.0,2010-01-01,PB,-6.950165,-35.588089
2011,Paraíba,Dezembro,179.0,2011-01-01,PB,-6.950165,-35.588089
2012,Paraíba,Dezembro,62.0,2012-01-01,PB,-6.950165,-35.588089
2013,Paraíba,Dezembro,78.0,2013-01-01,PB,-6.950165,-35.588089
